pitcherid,date,pitchno,pitchno^2,pitchno^3,pitchno,pitch_bucket,relspeed,Dependent Variable,Differential,spinrate,extension,horzbreak,inducedvertbreak,spinaxis,relheight,relside,platelocheight,platelocside
1000145579,11/1/2024,5,25,125,19,FourSeamFastBall,83.28044,87.68555667,-1.418925357,1681.842952,6.52874,2.53146,13.01375,192.289595,5.97085,0.75488,6.13991,0.74563
1000362328,11/1/2024,5,25,125,10,FourSeamFastBall,88.78223,87.68555667,0.525792909,2069.900633,6.85624,14.55383,12.02957,233.808852,5.69751,1.7522,1.69455,1.83501
1000213387,11/1/2024,5,25,125,65,FourSeamFastBall,85.38646,87.68555667,-2.115571895,2378.029523,5.93054,5.42748,20.62226,195.76491,6.01384,1.33654,4.47477,0.10362
10005119,11/1/2024,5,25,125,214,FourSeamFastBall,89.42229,87.68555667,0.490793519,2070.298373,6.29566,-18.27544,15.29973,127.672693,5.84693,-1.17572,0.78209,1.23814
10109416,11/1/2024,5,25,125,117,FourSeamFastBall,87.46466,87.68555667,0.509268903,1984.167829,5.81611,-17.6628,14.71761,127.209309,5.21735,-1.71114,2.74381,-0.26638
1000100911,11/1/2024,5,25,125,273,FourSeamFastBall,88.94213,87.68555667,1.641701787,2157.801635,6.32217,13.08308,19.8971,214.898825,5.66413,1.84581,1.7191,-0.69075
1000362328,11/8/2024,5,25,125,1,FourSeamFastBall,87.53967,87.68555667,-0.716767091,1973.944949,7.01345,6.3487,13.60666,206.771465,5.67414,1.62461,2.81858,-0.50638
1000362328,1/26/2025,5,25,125,131,FourSeamFastBall,90.02623,87.68555667,1.769792909,2169.522842,6.89895,10.64835,18.22225,212.029546,5.95931,1.34022,2.70803,-0.79858
1000100911,1/30/2025,5,25,125,194,FourSeamFastBall,83.56157,87.68555667,-3.738858213,1958.001871,5.99946,18.6667,18.07229,228.717233,5.8618,1.69483,3.28945,-0.95903
10109416,2/4/2025,5,25,125,15,FourSeamFastBall,84.88444,87.68555667,-2.070951097,1693.844835,5.83486,-23.89836,7.98556,106.202414,5.13379,-2.07273,4.61808,-2.28182
1000144733,2/26/2025,5,25,125,311,FourSeamFastBall,87.9225,87.68555667,-0.708127931,2121.381864,6.31332,14.68481,16.64064,223.778525,4.8667,1.95974,3.39447,0.66864
1000392568,2/26/2025,5,25,125,271,FourSeamFastBall,85.9185,87.68555667,-2.22592549,2436.227215,5.71978,5.26244,20.37072,195.426118,6.12847,1.67876,3.17631,-0.57657
823910,2/26/2025,5,25,125,7,FourSeamFastBall,91.15413,87.68555667,3.351580776,2294.990358,5.2505,-17.40229,16.72426,131.510385,5.65684,-0.61036,3.44233,0.29621
10109416,2/28/2025,5,25,125,193,FourSeamFastBall,85.45005,87.68555667,-1.505341097,1982.579606,6.20699,-10.47296,10.33981,130.424243,4.88966,-1.89968,3.29984,-0.27318
826147,2/28/2025,5,25,125,237,FourSeamFastBall,88.53127,87.68555667,-0.340652738,2272.100264,7.30532,13.29576,16.78631,220.497788,4.82235,1.73862,1.47564,-0.23547
826147,3/9/2025,5,25,125,114,FourSeamFastBall,88.77775,87.68555667,-0.094172738,2283.654152,6.97229,10.51382,12.5289,222.501791,4.70444,1.70817,2.46344,-0.15383
10109416,3/9/2025,5,25,125,11,FourSeamFastBall,86.07527,87.68555667,-0.880121097,1972.853231,5.8722,-16.82261,16.89828,132.565887,4.99559,-1.87591,1.86836,-0.49341
1000136915,3/23/2025,5,25,125,172,FourSeamFastBall,84.65646,87.68555667,0.981051474,2181.461397,5.20144,-21.2817,13.38847,118.995723,5.53347,-0.89555,3.42481,-1.60111
1000309668,4/5/2025,5,25,125,57,FourSeamFastBall,90.01485,87.68555667,0.354853889,2159.980536,6.14102,15.26784,17.07013,223.763653,5.55603,1.84898,3.52639,0.09986
826147,4/9/2025,5,25,125,166,FourSeamFastBall,88.08341,87.68555667,-0.788512738,2184.529221,6.85754,11.44477,20.49753,210.777123,4.89413,1.75345,1.38489,0.59361
826147,4/15/2025,5,25,125,151,FourSeamFastBall,87.5287,87.68555667,-1.343222738,2242.258173,6.69082,19.24993,15.23422,15.23422,4.90616,1.55656,0,0
1000259684,4/15/2025,5,25,125,304,FourSeamFastBall,89.22306,87.68555667,1.03292691,2129.979983,6.08481,12.9893,18.52623,18.52623,6.09455,1.39256,0,0
10005119,4/18/2025,5,25,125,265,FourSeamFastBall,89.32128,87.68555667,0.389783519,2236.231665,6.43143,-10.61693,24.57623,155.355632,5.47016,-1.48401,2.32356,1.06692
1000098287,4/22/2025,5,25,125,209,FourSeamFastBall,90.12381,87.68555667,1.24256875,2272.554815,6.10386,19.01194,10.81886,243.071623,5.12637,1.63706,1.91078,-0.91171
826147,4/22/2025,5,25,125,235,FourSeamFastBall,89.42562,87.68555667,0.553697262,2087.931347,7.01929,11.47875,11.45465,227.821475,4.71072,1.45051,2.94222,-0.8035
1000362328,4/23/2025,5,25,125,48,FourSeamFastBall,91.59436,87.68555667,3.337922909,2071.927319,6.7786,3.16134,16.74249,191.444905,5.97797,1.03144,2.36389,-0.79091
826147,4/25/2025,5,25,125,133,FourSeamFastBall,89.97306,87.68555667,1.101137262,2107.324629,7.17173,12.48926,18.10462,216.443417,4.74179,1.33598,3.80463,-1.97633
1000392568,4/29/2025,5,25,125,280,FourSeamFastBall,89.66557,87.68555667,1.52114451,2544.408019,5.88757,12.62253,20.37584,213.559404,5.73803,1.82401,1.43825,-0.40684
10109416,5/15/2025,5,25,125,3,FourSeamFastBall,87.92468,87.68555667,0.969288903,2156.700033,6.2127,-13.87083,9.13776,119.932352,4.69651,-1.98727,2.3697,0.58629
1000392568,5/15/2025,5,25,125,351,FourSeamFastBall,89.66893,87.68555667,1.52450451,2685.784704,5.84306,6.46945,19.07844,199.909793,5.74194,1.94563,2.97806,0.15049
826147,5/16/2025,5,25,125,92,FourSeamFastBall,88.73558,87.68555667,-0.136342738,2153.551575,6.83488,13.43036,14.14182,225.896404,4.52214,1.47614,2.2719,0.63656
826147,5/17/2025,5,25,125,295,FourSeamFastBall,89.70258,87.68555667,0.830657262,2191.334302,6.6187,12.3917,12.76646,226.839213,4.60753,1.51951,3.53345,0.35994
1000362327,8/30/2024,6,36,216,39,FourSeamFastBall,82.31074,87.54652795,-0.0490585,1923.005885,5.90788,-14.77249,1.1428,89.335507,4.01314,-2.78603,2.66349,-0.12256
1000072064,8/30/2024,6,36,216,92,FourSeamFastBall,88.18987,87.54652795,-2.547025556,2284.090156,6.34045,11.91603,8.96709,236.273797,5.12513,2.16185,4.71461,-0.60322
10128812,8/30/2024,6,36,216,123,FourSeamFastBall,85.22269,87.54652795,1.265848333,2081.219393,6.23325,12.72615,15.79871,221.036141,5.51666,2.74227,2.13522,1.12778
1000362328,8/30/2024,6,36,216,103,FourSeamFastBall,90.6151,87.54652795,2.358662909,2195.201965,6.63042,7.1287,15.77351,205.727558,6.00919,1.65192,2.052,-0.77198
10005119,8/30/2024,6,36,216,133,FourSeamFastBall,90.67238,87.54652795,1.740883519,2366.136459,6.38532,-14.23005,16.07206,136.56664,5.71276,-1.03401,1.01086,1.17914
1000125040,9/3/2024,6,36,216,1,FourSeamFastBall,88.03859,87.54652795,1.727398182,2115.37487,6.21685,-19.34761,9.25126,112.30062,5.24366,-2.95762,1.51747,1.66184
826147,9/3/2024,6,36,216,66,FourSeamFastBall,88.13115,87.54652795,-0.740772738,2341.854775,6.61276,17.91454,15.2765,232.090067,5.23796,2.07398,3.15121,-0.27121
1000309668,9/3/2024,6,36,216,39,FourSeamFastBall,91.05006,87.54652795,1.390063889,2217.520693,6.13559,8.91623,16.21174,210.868474,5.66143,1.85511,2.28253,-0.69576
823910,9/3/2024,6,36,216,77,FourSeamFastBall,87.85204,87.54652795,0.049490776,2291.131014,5.47287,-14.01371,19.01434,141.60463,5.78223,-1.76253,1.2138,1.74855
1000362327,9/6/2024,6,36,216,76,FourSeamFastBall,81.28853,87.54652795,-1.0712685,1934.32914,5.44296,-9.32863,2.44579,96.702283,3.88647,-2.90119,3.50855,0.29901
1000125042,9/6/2024,6,36,216,154,FourSeamFastBall,87.74243,87.54652795,-0.450339524,2100.854916,6.02909,7.59288,8.17193,227.09911,5.40691,2.02444,2.82739,-0.53431
10109416,9/6/2024,6,36,216,36,FourSeamFastBall,86.18727,87.54652795,-0.768121097,2164.55625,5.72556,-16.17217,14.69804,129.553126,4.66736,-2.18845,3.12466,-0.33356
1000309669,9/6/2024,6,36,216,134,FourSeamFastBall,84.31931,87.54652795,0.019841818,1781.977116,6.09843,13.32186,16.58269,220.98795,5.86276,1.16634,4.58031,0.83019
1000362328,9/6/2024,6,36,216,229,FourSeamFastBall,89.05724,87.54652795,0.800802909,2049.830162,6.82374,16.0167,13.27288,232.566466,5.7859,1.64866,1.99716,0.09018
10005119,9/6/2024,6,36,216,178,FourSeamFastBall,88.80071,87.54652795,-0.130786481,2119.635875,6.49552,-16.78729,14.53776,128.752075,5.63149,-1.26586,2.46236,-1.36105
823910,9/9/2024,6,36,216,94,FourSeamFastBall,87.12667,87.54652795,-0.675879224,2340.619886,5.42599,-12.97658,15.69879,137.769668,5.66106,-1.79154,2.83763,1.86157
1000309668,9/9/2024,6,36,216,64,FourSeamFastBall,88.44145,87.54652795,-1.218546111,2181.165157,5.96496,15.62792,17.55639,223.99342,5.61215,1.97956,1.62638,-0.23688
1000136915,9/13/2024,6,36,216,59,FourSeamFastBall,83.0068,87.54652795,-0.668608526,2322.742036,5.10841,-17.63493,17.7578,132.476722,5.74557,-1.15425,2.82396,-0.79567
1000305276,9/13/2024,6,36,216,14,FourSeamFastBall,87.2604,87.54652795,1.229683254,1933.139132,6.28377,-11.3306,14.38851,139.196832,5.66449,-1.36432,2.27497,1.5515
1000362328,9/13/2024,6,36,216,31,FourSeamFastBall,85.44783,87.54652795,-2.808607091,2047.564106,6.52178,6.13662,20.59993,197.630109,5.99983,1.31528,3.49063,-1.1103
1000309669,9/16/2024,6,36,216,5,FourSeamFastBall,83.12354,87.54652795,-1.175928182,1874.676729,6.55002,10.37178,20.54489,208.419554,5.83757,0.9111,4.09788,-1.30495
10005119,9/27/2024,6,36,216,34,FourSeamFastBall,89.54481,87.54652795,0.613313519,2077.138526,6.806,-13.39993,13.98879,134.314455,5.71436,-1.23966,3.4046,-0.95547
1000309668,9/27/2024,6,36,216,108,FourSeamFastBall,91.09781,87.54652795,1.437813889,2245.81658,6.74231,7.87221,11.71221,216.150591,5.70628,1.82724,4.10843,-0.94281
1000125042,9/29/2024,6,36,216,25,FourSeamFastBall,88.06495,87.54652795,-0.127819524,2328.660678,6.17241,6.30469,10.96697,212.09055,5.46788,1.96908,2.84156,-0.15023
10005119,10/4/2024,6,36,216,69,FourSeamFastBall,86.6801,87.54652795,-2.251396481,2013.947182,6.07372,-13.95576,14.40733,133.049387,5.81663,-1.46435,1.10548,-0.768
1000362327,10/5/2024,6,36,216,95,FourSeamFastBall,89.25119,87.54652795,6.8913915,2053.702862,5.65062,10.03784,24.45324,203.513935,6.05008,0.6709,2.4166,-0.21904
1000072064,10/11/2024,6,36,216,93,FourSeamFastBall,91.92823,87.54652795,1.191334444,2147.102358,6.7175,11.3767,16.50395,216.646106,4.65318,1.703,2.68625,-1.16641
10005119,10/11/2024,6,36,216,65,FourSeamFastBall,90.0884,87.54652795,1.156903519,2275.351036,6.80279,-17.6134,14.45867,126.95167,5.88614,-1.03318,1.39436,-0.26148
1000100911,10/13/2024,6,36,216,154,FourSeamFastBall,87.05688,87.54652795,-0.243548213,2037.879925,5.95002,11.19083,20.57458,210.085178,5.57643,1.77814,3.5493,0.51532
823910,10/13/2024,6,36,216,325,FourSeamFastBall,89.92658,87.54652795,2.124030776,2409.286151,5.24007,-15.36032,21.53722,142.486593,5.8095,-0.61288,2.76851,0.24579
1000136915,10/19/2024,6,36,216,13,FourSeamFastBall,84.71771,87.54652795,1.042301474,2237.646547,5.54014,-20.53446,16.76505,126.907641,5.80188,-0.94224,3.50996,-0.3086
1000213387,10/19/2024,6,36,216,163,FourSeamFastBall,84.72582,87.54652795,-2.776211895,2408.564372,6.26324,6.07453,21.09556,197.12782,5.99214,1.53149,3.75101,-0.68913
1000072064,10/20/2024,6,36,216,59,FourSeamFastBall,92.97294,87.54652795,2.236044444,2141.033716,6.70391,14.85009,16.49804,223.931928,4.8441,1.60707,4.13135,-0.93634
1000305275,10/20/2024,6,36,216,17,FourSeamFastBall,83.18312,87.54652795,0.230151667,2038.493051,5.85112,-8.35426,22.25332,158.025098,5.22256,-1.38318,2.83115,-0.53823
1000100911,10/25/2024,6,36,216,14,FourSeamFastBall,87.37234,87.54652795,0.071911787,2070.266359,6.18518,11.26028,21.88856,208.56593,5.87594,1.80014,3.66498,-1.09705
1000305276,10/25/2024,6,36,216,93,FourSeamFastBall,85.84746,87.54652795,-0.183256746,1965.489576,6.06644,-15.37095,16.4019,134.321166,5.91375,-1.28115,3.12961,-0.39755
1000136915,10/27/2024,6,36,216,150,FourSeamFastBall,85.57,87.54652795,1.894591474,2130.948911,5.40005,-15.99288,17.71131,135.704656,5.74795,-0.76548,3.67317,0.4806
1000145579,10/27/2024,6,36,216,214,FourSeamFastBall,84.28487,87.54652795,-0.414495357,1700.7725,6.41464,3.27429,18.93568,190.522166,5.88839,0.59117,4.7864,-0.10872
10109416,10/27/2024,6,36,216,57,FourSeamFastBall,88.02644,87.54652795,1.071048903,1917.64124,6.01259,-13.97816,14.36091,133.327016,5.17048,-1.91226,2.68752,-0.25938
1000213387,10/27/2024,6,36,216,312,FourSeamFastBall,87.56307,87.54652795,0.061038105,2396.229345,6.1131,6.16847,19.25285,198.948841,5.94616,1.32398,2.04216,-1.93483
1000145579,11/1/2024,6,36,216,49,FourSeamFastBall,82.87978,87.54652795,-1.819585357,1864.887978,6.49926,5.5776,20.45375,196.193372,5.91121,0.41717,4.17732,-0.3433
1000213387,11/1/2024,6,36,216,68,FourSeamFastBall,86.71878,87.54652795,-0.783251895,2358.644367,6.14704,5.26524,15.69694,199.756995,5.86536,1.53899,2.89572,1.24669
10005119,11/1/2024,6,36,216,190,FourSeamFastBall,90.06763,87.54652795,1.136133519,1888.584741,6.34756,-16.93391,10.93859,120.477089,5.82209,-1.29155,4.64293,-0.88253
10109416,11/1/2024,6,36,216,124,FourSeamFastBall,87.87314,87.54652795,0.917748903,2056.740916,5.93493,-17.29741,19.11418,135.850295,5.21342,-1.83998,2.56076,-0.41283
1000125042,11/1/2024,6,36,216,187,FourSeamFastBall,88.78683,87.54652795,0.594060476,2383.841592,6.28635,10.58902,14.35768,219.140294,5.582,1.76958,3.29159,0.12938
1000362328,11/1/2024,6,36,216,3,FourSeamFastBall,88.29282,87.54652795,0.036382909,2176.142066,7.1053,4.8,14.01446,200.391807,5.67031,1.77237,2.1602,-0.34614
1000100911,11/1/2024,6,36,216,279,FourSeamFastBall,87.96961,87.54652795,0.669181787,2191.857675,6.02773,12.32595,17.9434,216.21286,5.7898,1.78289,1.82988,0.70606
1000362328,11/8/2024,6,36,216,9,FourSeamFastBall,88.14119,87.54652795,-0.115247091,1907.196695,6.58752,6.85343,13.42186,209.159766,6.04802,1.23188,3.64933,-0.53302
1000125040,1/17/2025,6,36,216,10,FourSeamFastBall,86.00544,87.54652795,-0.305751818,2187.435249,6.89277,-17.63403,15.44942,128.491954,5.10964,-4.15507,2.52606,-0.3225
1000362328,1/26/2025,6,36,216,156,FourSeamFastBall,86.44792,87.54652795,-1.808517091,2034.807147,6.5661,9.94138,14.94532,216.130673,5.82619,1.62409,5.00409,1.80422
1000100911,1/30/2025,6,36,216,196,FourSeamFastBall,83.4365,87.54652795,-3.863928213,1958.612063,5.97259,18.72863,18.23032,228.437527,5.8794,1.69798,4.05824,0.89699
10109416,2/4/2025,6,36,216,73,FourSeamFastBall,84.5732,87.54652795,-2.382191097,1938.257327,6.22941,-13.2106,15.22583,136.808829,5.24057,-1.74101,1.60495,0.87008
1000362328,2/5/2025,6,36,216,3,FourSeamFastBall,85.80442,87.54652795,-2.452017091,1968.979291,6.9864,5.35256,15.77292,200.324286,5.9028,1.32858,3.36586,-0.69672
1000144733,2/26/2025,6,36,216,289,FourSeamFastBall,89.0004,87.54652795,0.369772069,2106.322266,6.05593,18.39084,14.21091,234.896792,4.9057,1.9898,2.79717,1.35594
823910,2/26/2025,6,36,216,9,FourSeamFastBall,91.64063,87.54652795,3.838080776,2414.413965,5.13346,-19.38844,20.32233,134.475837,5.63514,-0.71369,2.34801,0.70058
1000392568,2/26/2025,6,36,216,254,FourSeamFastBall,88.2533,87.54652795,0.10887451,2503.366855,5.92024,8.6217,20.20068,204.364363,5.98645,2.0702,3.4477,0.83759
10109416,2/28/2025,6,36,216,197,FourSeamFastBall,84.86519,87.54652795,-2.090201097,1999.000036,6.21428,-10.50619,13.66249,139.276405,4.88946,-1.83973,3.73695,-0.14947
826147,2/28/2025,6,36,216,238,FourSeamFastBall,88.54869,87.54652795,-0.323232738,2203.924138,7.38982,15.178,16.18103,225.362882,4.73226,1.78882,2.23251,-0.07767
1000136915,3/8/2025,6,36,216,17,FourSeamFastBall,84.75161,87.54652795,1.076201474,2256.865187,5.28063,-23.23281,13.26087,117.029057,5.54728,-0.95388,3.36603,-2.0855
1000309668,3/8/2025,6,36,216,107,FourSeamFastBall,89.68728,87.54652795,0.027283889,2096.192676,6.42223,12.65422,19.13639,215.566002,5.4956,1.93526,3.35221,0.25857
826147,3/9/2025,6,36,216,123,FourSeamFastBall,89.43827,87.54652795,0.566347262,2191.16891,7.18988,11.83516,13.5467,223.784723,4.65695,1.77314,1.83854,-0.26679
10109416,3/9/2025,6,36,216,45,FourSeamFastBall,85.59248,87.54652795,-1.362911097,2037.235806,5.82028,-18.66552,14.89761,126.004623,5.13271,-1.77372,2.08049,-0.55287
1000144733,3/11/2025,6,36,216,7,FourSeamFastBall,88.00994,87.54652795,-0.620687931,2114.302302,5.7174,19.73706,16.7478,232.381095,4.89357,2.13457,3.50737,0.28351
1000136915,3/23/2025,6,36,216,176,FourSeamFastBall,84.68132,87.54652795,1.005911474,2144.076721,5.31661,-23.72021,15.41666,120.17098,5.64457,-0.91747,2.85594,-2.48993
1000362328,4/2/2025,6,36,216,46,FourSeamFastBall,88.66117,87.54652795,0.404732909,2246.258864,6.99176,3.44437,22.9197,189.069869,6.09041,0.86392,4.52182,-1.85761
826147,4/9/2025,6,36,216,165,FourSeamFastBall,87.84581,87.54652795,-1.026112738,2175.619093,6.71444,13.72324,20.81021,215.243137,5.02147,1.82196,1.70062,0.32971
10005119,4/18/2025,6,36,216,306,FourSeamFastBall,88.64077,87.54652795,-0.290726481,2049.11883,6.38203,-11.51489,21.25584,149.970145,5.60094,-1.56044,3.39382,-2.0034
1000098287,4/22/2025,6,36,216,202,FourSeamFastBall,88.84548,87.54652795,-0.03576125,2341.524832,5.82645,18.51194,11.42571,241.209709,5.43764,1.44773,3.96534,-0.20242
826147,4/22/2025,6,36,216,246,FourSeamFastBall,89.68157,87.54652795,0.809647262,2247.697176,6.8834,15.85139,13.36579,232.580942,4.63628,1.49948,2.95484,0.60353
1000145579,4/23/2025,6,36,216,52,FourSeamFastBall,84.46584,87.54652795,-0.233525357,1864.378745,6.38748,1.19894,10.34146,187.509832,5.69241,1.0393,3.29013,-0.50738
1000392568,4/23/2025,6,36,216,21,FourSeamFastBall,87.55467,87.54652795,-0.58975549,2411.943161,5.63275,2.70205,18.96635,188.718968,5.81245,1.94178,2.29422,-0.45593
1000362328,4/23/2025,6,36,216,50,FourSeamFastBall,92.56767,87.54652795,4.311232909,2027.048311,6.49815,7.8552,15.99879,207.709536,6.04406,1.00733,2.41502,-0.83157
826147,4/25/2025,6,36,216,195,FourSeamFastBall,88.58126,87.54652795,-0.290662738,2336.740574,7.05886,14.10753,18.01997,220.041131,4.72132,1.36932,3.73317,-0.95731
1000362328,4/29/2025,6,36,216,97,FourSeamFastBall,91.63449,87.54652795,3.378052909,2219.667195,6.65417,5.02603,19.86918,195.053978,6.05233,0.9444,3.2858,0.23311
1000392568,4/29/2025,6,36,216,283,FourSeamFastBall,90.30243,87.54652795,2.15800451,2579.776083,5.7523,12.19591,24.09438,208.234776,5.75553,1.68981,1.71726,-0.68101
10109416,5/15/2025,6,36,216,50,FourSeamFastBall,87.5852,87.54652795,0.629808903,2006.59305,5.7692,-14.05713,7.83036,115.181268,4.70054,-1.86065,2.95306,-1.35582
1000392568,5/15/2025,6,36,216,352,FourSeamFastBall,90.25701,87.54652795,2.11258451,2718.404215,6.00676,8.78166,20.29655,204.677547,5.58375,1.91404,1.68682,0.42973
826147,5/16/2025,6,36,216,97,FourSeamFastBall,88.75192,87.54652795,-0.120002738,2134.228069,6.83424,14.15568,14.94288,225.793199,4.65848,1.59925,4.10918,0.81254
1000362327,8/30/2024,7,49,343,43,FourSeamFastBall,81.34582,87.10623907,-1.0139785,1816.209315,5.82953,-9.92056,4.63626,108.702606,4.04856,-2.82942,2.99288,0.94797
1000072064,8/30/2024,7,49,343,97,FourSeamFastBall,89.73835,87.10623907,-0.998545556,2177.445815,6.57448,9.173,15.4517,212.450619,5.17843,1.93959,0.99147,-2.26887
1000136915,8/30/2024,7,49,343,68,FourSeamFastBall,82.34249,87.10623907,-1.332918526,2214.535506,5.76642,-16.19595,18.67784,137.024635,5.71497,-1.00936,1.25269,0.88794
10128812,8/30/2024,7,49,343,127,FourSeamFastBall,85.68799,87.10623907,1.731148333,2102.399869,6.46467,8.44044,11.94347,217.81621,5.54322,2.56143,0.87374,-1.98546
1000362328,8/30/2024,7,49,343,108,FourSeamFastBall,89.0261,87.10623907,0.769662909,2195.918949,6.75823,10.32504,14.65934,217.09614,5.97178,1.64737,1.92551,-0.3234
10005119,8/30/2024,7,49,343,131,FourSeamFastBall,89.24292,87.10623907,0.311423519,2345.100692,6.37723,-16.38292,16.32087,132.701477,5.73053,-1.08049,0.05241,1.9549
1000125040,9/3/2024,7,49,343,5,FourSeamFastBall,88.84216,87.10623907,2.530968182,2179.085125,6.16461,-19.92627,11.37351,116.77749,5.13842,-3.36633,3.56352,-1.31224
10303186,9/3/2024,7,49,343,45,FourSeamFastBall,86.52784,87.10623907,-1.632221509,2037.781315,6.36775,6.69477,17.86092,202.02317,6.40378,1.27821,2.99044,-1.3847
826147,9/3/2024,7,49,343,61,FourSeamFastBall,88.17274,87.10623907,-0.699182738,2318.253366,6.4233,10.26504,14.5358,217.650183,5.45003,2.02975,3.23413,-0.96002
1000309668,9/3/2024,7,49,343,35,FourSeamFastBall,90.87074,87.10623907,1.210743889,2133.94786,5.91096,11.72449,16.5721,217.388555,5.60344,1.77101,3.11763,1.36523
823910,9/3/2024,7,49,343,85,FourSeamFastBall,88.00373,87.10623907,0.201180776,2294.168118,5.52802,-9.33973,17.01257,149.220088,5.76159,-1.63324,2.86638,0.48874
1000362327,9/6/2024,7,49,343,78,FourSeamFastBall,81.73883,87.10623907,-0.6209685,1991.820329,5.33952,-14.32875,5.29847,105.353797,4.06495,-2.97992,2.76747,0.97947
10109416,9/6/2024,7,49,343,37,FourSeamFastBall,87.15447,87.10623907,0.199078903,2158.767792,5.72883,-17.36875,15.82434,129.742046,4.58958,-2.2415,3.14017,-1.22057
1000125042,9/6/2024,7,49,343,141,FourSeamFastBall,86.95101,87.10623907,-1.241759524,1814.061218,5.45081,9.92032,10.13008,228.158109,5.42837,2.31691,2.37742,0.64859
1000136915,9/6/2024,7,49,343,121,FourSeamFastBall,81.8778,87.10623907,-1.797608526,2178.692481,5.4919,-15.15583,16.89804,135.571556,5.64167,-1.26124,2.07899,-1.49518
1000309669,9/6/2024,7,49,343,138,FourSeamFastBall,84.49304,87.10623907,0.193571818,1663.42518,6.22783,11.19473,16.76588,215.85037,5.84309,0.93925,3.01609,-0.69967
1000362328,9/6/2024,7,49,343,218,FourSeamFastBall,89.00046,87.10623907,0.744022909,1888.300523,6.37607,7.3113,11.48426,214.687851,6.02524,1.80664,4.00625,2.3946
10005119,9/6/2024,7,49,343,176,FourSeamFastBall,88.61154,87.10623907,-0.319956481,2142.4333,6.33383,-12.65457,13.88607,135.291084,5.63667,-1.46922,2.24326,1.17884
823910,9/9/2024,7,49,343,93,FourSeamFastBall,87.08643,87.10623907,-0.716119224,2338.587445,5.03497,-16.02064,19.29981,138.051257,5.92047,-1.79858,3.15602,-0.19822
1000309668,9/9/2024,7,49,343,68,FourSeamFastBall,88.59493,87.10623907,-1.065066111,2215.86525,6.08473,14.52753,16.66713,223.454864,5.59152,1.80504,1.68306,-1.99252
1000136915,9/13/2024,7,49,343,34,FourSeamFastBall,84.98836,87.10623907,1.312951474,2379.335898,5.20453,-16.10469,15.54324,131.011211,5.61604,-0.88639,1.20351,0.53891
1000305276,9/13/2024,7,49,343,7,FourSeamFastBall,88.29958,87.10623907,2.268863254,1831.879964,6.11856,-12.89855,15.25308,137.266331,5.81274,-1.44626,4.10437,-0.20383
